volatility,return,sharpe_ratio
0.12115698769854612,0.07325035464010624,0.30745527226865216
0.10187013015313687,0.06494033604182237,0.28409049834644995
0.10183766536864712,0.0816827948418012,0.4485844670184831
0.11126533455821996,0.07108552050552765,0.31533200025717834
0.13074719155514397,0.08369841858724766,0.3648140967305624
0.14084179262581825,0.08640112555192754,0.3578563195785987
0.10556387839655212,0.08986885471606648,0.5102962825381179
0.10314382124025204,0.07419931714880643,0.3703500286248759
0.09933123639912286,0.07646983916505692,0.4074230889711778
0.09705176485621851,0.08230076741387828,0.4770729051910857
0.11398671318986496,0.0611569529168855,0.22070074847216764
0.10359253254131386,0.08046612316170776,0.42924062257068746
0.11974824950387744,0.08172373522124383,0.38183218051770607
0.10091638001438734,0.08136415415683845,0.4495222098768409
0.12871756486675237,0.0861082232530658,0.38928815430075553
0.10248578907628882,0.07127404118227615,0.34418470599878687
0.11245553796938934,0.09101998944955053,0.4892599372431716
0.10555910564187289,0.08749878574223979,0.4878668252169371
0.10081119445871956,0.06247765167311768,0.2626459473601399
0.10513538750809377,0.06505920112349993,0.2763979076147204
0.12202277065783912,0.07174744050888052,0.2929571285438108
0.1332103230354541,0.09064597868763385,0.4102233028373466
0.10280662778053978,0.07514043453569866,0.3807189806794493
0.1043156492805815,0.0592776140470222,0.22314594413740912
0.12323801347623935,0.0818819241641555,0.3723033410709892
0.1552831757572471,0.07684758255319663,0.2630522099641581
0.16800181340108575,0.10226907238059627,0.39445450640694085
0.0990768102723563,0.06262424266151526,0.26872325207409065
0.12350870128595083,0.06863521238398698,0.264234115039628
0.10535739551172946,0.06930263284785773,0.3160920283393883
0.14494398248097273,0.08988899388846669,0.37179186721698415
0.10904942078546848,0.07085493570858074,0.319625133792782
0.1418838359134189,0.08257391664468722,0.32825385883355873
0.12662233406538081,0.07895604435486434,0.3392453998888079
0.10452111066123347,0.07479424038148061,0.37116176948423174
0.12592113592503776,0.08575044216754775,0.3950920693501744
0.1641759989327994,0.07539793406392106,0.23997377399876485
0.11562894618760086,0.08478820266796655,0.4219376226849866
